freq,station,start,end,days,language,pwr,az,transmitter_site,latitude,longitude
6090,R.FRANCE INT. 1000 (Digital),23:00:00,00:00:00,1234567,French,500,195,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
6115,CHINA RADIO INTERNATIONAL,20:30:00,22:27:00,1234567,French,500,322,"CHN\
BeijingLatitude: 39°44'N\
Longitude: 116°48'E\
Bearing: 34°\
Distance: 17341km", 39°44'N, 116°48'E
6115,RADIO CONGO,05:00:00,19:00:00,1234567,French,1,0 ND,"COG\
BrazzavilleLatitude: 04°15'S\
Longitude: 015°18'E\
Bearing: 83°\
Distance: 6836km", 04°15'S, 015°18'E
6150,R.FRANCE INT. 1000 (Digital),19:00:00,20:00:00,1234567,French,500,195,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
6170,Voice of Korea,11:00:00,11:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
6185,Voice of Korea,11:00:00,11:57:00,1234567,French,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
6195,BBC,06:00:00,06:29:00,1234567,French,250,185,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
6195,BBC,18:00:00,18:30:00,1234567,French,250,185,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
7210,Voice of Korea,18:00:00,18:57:00,1234567,French,200,271,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
7220,VOICE OF VIETNAM,16:30:00,17:00:00,1234567,French,100,290,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
7220,VOICE OF VIETNAM,21:00:00,21:30:00,1234567,French,100,290,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
7255,VOICE OF NIGERIA,10:00:00,10:30:00,1234567,French,250,248,"NIG\
Abuja LugbeLatitude: 08°57'N\
Longitude: 007°20'E\
Bearing: 65°\
Distance: 6681km", 08°57'N, 007°20'E
7265,BBC,06:00:00,06:29:00,1234567,French,250,170,"G\
WooffertonLatitude: 52°16'N\
Longitude: 002°49'W\
Bearing: 24°\
Distance: 9133km", 52°16'N, 002°49'W
7285,VOICE OF VIETNAM,12:00:00,12:30:00,1234567,French,50,216,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
7285,VOICE OF VIETNAM,13:00:00,13:30:00,1234567,French,50,216,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
7305,BBC,06:00:00,06:29:00,1234567,French,250,70,"ASC\
AscensionLatitude: 07°53'S\
Longitude: 014°22'W\
Bearing: 71°\
Distance: 3664km", 07°53'S, 014°22'W
7325,ADVENTIST WORLD R.,04:30:00,05:00:00,1234567,French,250,185,"D\
NauenLatitude: 52°38'N\
Longitude: 012°54'E\
Bearing: 31°\
Distance: 9934km", 52°38'N, 012°54'E
7350,CHINA RADIO INTERNATIONAL,16:00:00,17:57:00,1234567,French,500,308,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
7350,CHINA RADIO INTERNATIONAL,18:30:00,20:27:00,1234567,French,500,308,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
7350,CHINA RADIO INTERNATIONAL,20:30:00,22:30:00,1234567,French,500,308,"TKS\
Urumqi HutubiLatitude: 44°08'N\
Longitude: 086°53'E\
Bearing: 47°\
Distance: 14969km", 44°08'N, 086°53'E
7350,R.FRANCE INT. 1000 (Digital),05:00:00,06:00:00,1234567,French,500,195,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
7360,CHINA RADIO INTERNATIONAL,18:00:00,19:57:00,1234567,French,500,317,"CHN\
XianyangLatitude: 34°22'N\
Longitude: 108°36'E\
Bearing: 53°\
Distance: 17090km", 34°22'N, 108°36'E
7375,R.ROMANIA INT.,21:00:00,21:27:00,1234567,French,300,285,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 40°\
Distance: 10441km", 46°44'N, 026°50'E
7390,R.FRANCE INT.,05:00:00,06:00:00,1234567,French,500,135,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
7390,R.FRANCE INT.,06:00:00,07:00:00,1234567,French,500,135,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
7410,R.ROMANIA INT.,02:00:00,02:57:00,1234567,French,300,310,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 40°\
Distance: 10441km", 46°44'N, 026°50'E
7450,NHK WORLD RADIO JAPAN,05:30:00,05:50:00,1234567,French,500,190,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
7570,Voice of Korea,14:00:00,14:57:00,1234567,French,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
7570,Voice of Korea,16:00:00,16:57:00,1234567,French,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
7570,Voice of Korea,20:00:00,20:57:00,1234567,French,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
7570,WRMI RAE ARGENTINA TO THE WORLD,23:00:00,23:30:00,...4...,French,100,315,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
7730,WRMI Wave Scan,02:30:00,03:00:00,.2.....,French,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
7730,WRMI R.Slovakia Int.,03:00:00,03:30:00,1234567,French,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
7730,WRMI Soteriah Internatio,03:30:00,04:00:00,234567,French,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
7780,WRMI RAE ARGENTINA TO THE WORLD,05:00:00,06:00:00,.....6.,French,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
9330,WBCQ World's Last Chance,03:00:00,04:00:00,1234567,French,250,76,"USA\
MonticelloLatitude: 46°20'N\
Longitude: 067°49'W\
Bearing: 343°\
Distance: 7798km", 46°20'N, 067°49'W
9395,WRMI RAE ARGENTINA TO THE WORLD,01:30:00,02:00:00,...4...,French,100,355,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
9435,Voice of Korea,11:00:00,11:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
9435,Voice of Korea,14:00:00,14:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
9435,Voice of Korea,16:00:00,16:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
9440,NHK WORLD RADIO JAPAN,05:30:00,05:50:00,1234567,French,500,53,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9480,R.FRANCE INT. 1000 (Digital),07:00:00,08:00:00,1234567,French,500,53,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9485,VOICE OF AMERICA,20:00:00,20:30:00,1234567,French,250,210,"KWT\
KuwaitLatitude: 29°30'N\
Longitude: 047°40'E\
Bearing: 63°\
Distance: 11447km", 29°30'N, 047°40'E
9485,VOICE OF AMERICA,21:00:00,21:30:00,.23456.,French,250,210,"KWT\
KuwaitLatitude: 29°30'N\
Longitude: 047°40'E\
Bearing: 63°\
Distance: 11447km", 29°30'N, 047°40'E
9505,Voice of Africa,16:30:00,17:15:00,1234567,French,100,210,"SDN\
Al AitahabLatitude: 15°35'N\
Longitude: 032°26'E\
Bearing: 71°\
Distance: 9444km", 15°35'N, 032°26'E
9510,R.ROMANIA INT.,02:00:00,02:57:00,1234567,French,300,285,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 40°\
Distance: 10441km", 46°44'N, 026°50'E
9515,ADVENTIST WORLD R.,20:00:00,20:30:00,1234567,French,250,185,"D\
NauenLatitude: 52°38'N\
Longitude: 012°54'E\
Bearing: 31°\
Distance: 9934km", 52°38'N, 012°54'E
9520,R.ROMANIA INT. 1001 (Digital),06:00:00,06:27:00,1234567,French,90,285,"ROU\
Rri Galbeni TxLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 40°\
Distance: 10441km", 46°44'N, 026°50'E
9535,ADVENTIST WORLD R.,20:30:00,21:00:00,1234567,French,300,170,"AUT\
MoosbrunnLatitude: 48°00'N\
Longitude: 016°27'E\
Bearing: 36°\
Distance: 9838km", 48°00'N, 016°27'E
9585,TWR Africa,14:55:00,15:25:00,1.....7,French,100,64,"SWZ\
ManziniLatitude: 26°20'S\
Longitude: 031°35'E\
Bearing: 111°\
Distance: 7786km", 26°20'S, 031°35'E
9620,ALL INDIA RADIO,19:30:00,20:30:00,1234567,French,200,300,"IND\
BengaluruLatitude: 13°13'N\
Longitude: 077°13'E\
Bearing: 88°\
Distance: 13922km", 13°13'N, 077°13'E
9625,VOICE OF TURKEY,20:30:00,21:26:00,1234567,French,500,245,"TUR\
EmirlerLatitude: 39°24'N\
Longitude: 032°51'E\
Bearing: 49°\
Distance: 10540km", 39°24'N, 032°51'E
9635,R.MALI,08:00:00,18:00:00,1234567,French,50,ND,"MLI\
Bamako ILatitude: 12°41'N\
Longitude: 008°01'W\
Bearing: 51°\
Distance: 5560km", 12°41'N, 008°01'W
9645,CHINA RADIO INTERNATIONAL,18:30:00,20:27:00,1234567,French,500,283,"CHN\
Kunming-anningLatitude: 24°52'N\
Longitude: 102°29'E\
Bearing: 76°\
Distance: 16739km", 24°52'N, 102°29'E
9650,Radio Guinea,06:00:00,00:00:00,1234567,French,50,ND,"GUI\
ConakryLatitude: 09°41'N\
Longitude: 013°32'W\
Bearing: 49°\
Distance: 4893km", 09°41'N, 013°32'W
9670,RADIO WAVES INTERNATIONAL,07:00:00,08:00:00,1......,French,10,ND,"D\
Rohrbach WaalLatitude: 48°35'N\
Longitude: 011°32'E\
Bearing: 33°\
Distance: 9583km", 48°35'N, 011°32'E
9670,RADIO WAVES INTERNATIONAL,23:00:00,00:00:00,......7,French,10,ND,"D\
Rohrbach WaalLatitude: 48°35'N\
Longitude: 011°32'E\
Bearing: 33°\
Distance: 9583km", 48°35'N, 011°32'E
9680,R.TAIWAN INT.,19:00:00,20:00:00,1......,French,500,185,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9690,R.EXTERIOR DE ESPANA,23:30:00,00:00:00,.2.4.6.,French,200,290,"E\
NoblejasLatitude: 39°57'N\
Longitude: 003°25'W\
Bearing: 32°\
Distance: 8062km", 39°57'N, 003°25'W
9705,VATICAN RADIO,20:30:00,20:58:00,1234567,French,250,160,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
9720,R.ROMANIA INT.,17:00:00,17:57:00,1234567,French,1,ND,SNR Tiganes,\N,\N
9730,VOICE OF VIETNAM,19:30:00,20:00:00,1234567,French,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
9730,VOICE OF VIETNAM,20:30:00,21:00:00,1234567,French,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
9750,BBC,18:00:00,18:30:00,1234567,French,250,146,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
9755,VOICE OF TURKEY,18:30:00,19:26:00,1234567,French,500,180,"TUR\
EmirlerLatitude: 39°24'N\
Longitude: 032°51'E\
Bearing: 49°\
Distance: 10540km", 39°24'N, 032°51'E
9790,R.FRANCE INT.,04:00:00,05:00:00,1234567,French,500,140,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9790,R.FRANCE INT.,05:00:00,06:00:00,1234567,French,500,140,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9790,R.FRANCE INT.,06:00:00,07:00:00,1234567,French,500,140,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9790,R.FRANCE INT.,20:00:00,22:00:00,1234567,French,500,140,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9850,Voice of Korea,11:00:00,11:57:00,1234567,French,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
9855,NHK WORLD RADIO JAPAN,20:30:00,20:50:00,1234567,French,500,160,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
9860,ADVENTIST WORLD R.,06:00:00,06:30:00,1234567,French,250,200,"D\
NauenLatitude: 52°38'N\
Longitude: 012°54'E\
Bearing: 31°\
Distance: 9934km", 52°38'N, 012°54'E
9875,Voice of Korea,18:00:00,18:57:00,1234567,French,200,296,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
9885,VOICE OF AMERICA,05:30:00,06:30:00,.23456.,French,250,193,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
9900,R.CAIRO,20:00:00,21:15:00,1234567,French,125,325,"EGY\
AbisLatitude: 31°07'N\
Longitude: 030°04'E\
Bearing: 56°\
Distance: 9933km", 31°07'N, 030°04'E
9940,TWR Africa,19:35:00,19:50:00,1.....7,French,100,343,"SWZ\
ManziniLatitude: 26°20'S\
Longitude: 031°35'E\
Bearing: 111°\
Distance: 7786km", 26°20'S, 031°35'E
9955,WRMI R.Prague,04:30:00,05:00:00,1234567,French,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 323°\
Distance: 6573km", 27°27'N, 080°55'W
11630,R.ROMANIA INT.,17:00:00,17:57:00,1234567,French,300,307,"ROU\
TiganestiLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 42°\
Distance: 10289km", 44°44'N, 026°06'E
11635,Voice of Korea,18:00:00,18:57:00,1234567,French,200,296,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
11640,ADVENTIST WORLD R.,06:00:00,06:30:00,1234567,French,125,210,"D\
NauenLatitude: 52°38'N\
Longitude: 012°54'E\
Bearing: 31°\
Distance: 9934km", 52°38'N, 012°54'E
11700,R.FRANCE INT.,04:00:00,05:00:00,1234567,French,500,130,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11700,R.FRANCE INT.,05:00:00,06:00:00,1234567,French,500,130,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11700,R.FRANCE INT.,06:00:00,07:00:00,1234567,French,500,130,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11700,R.FRANCE INT.,07:00:00,08:00:00,1234567,French,500,130,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11710,Voice of Korea,14:00:00,14:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
11710,Voice of Korea,16:00:00,16:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
11730,R.ROMANIA INT.,06:00:00,06:27:00,1234567,French,300,307,"ROU\
TiganestiLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 42°\
Distance: 10289km", 44°44'N, 026°06'E
11735,Voice of Korea,06:00:00,06:57:00,1234567,French,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
11765,BBC,18:00:00,18:30:00,1234567,French,50,195,"BUL\
Kostinbrod(sofia)Latitude: 42°48'N\
Longitude: 023°11'E\
Bearing: 43°\
Distance: 9981km", 42°48'N, 023°11'E
11790,R.FRANCE INT. 1000 (Digital),08:00:00,09:00:00,1234567,French,500,190,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11790,R.ROMANIA INT.,06:00:00,06:27:00,1234567,French,300,217,"ROU\
Tiganesti-safticaLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 42°\
Distance: 10289km", 44°44'N, 026°06'E
11805,R.FRANCE INT. 1000 (Digital),11:00:00,12:00:00,1234567,French,500,190,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11870,VATICAN RADIO,20:30:00,20:58:00,1234567,French,250,118,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
11880,R.HABANA CUBA,22:00:00,22:30:00,1234567,French,100,100,"CUB\
BautaLatitude: 22°56'N\
Longitude: 082°32'W\
Bearing: 318°\
Distance: 6297km", 22°56'N, 082°32'W
11885,VOICE OF VIETNAM,19:30:00,20:00:00,1234567,French,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
11885,VOICE OF VIETNAM,20:30:00,21:00:00,1234567,French,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 84°\
Distance: 17026km", 21°08'N, 105°25'E
11900,VOICE OF AMERICA,19:30:00,20:30:00,1234567,French,100,335,"STP\
PinheiraLatitude: 00°17'N\
Longitude: 006°45'E\
Bearing: 74°\
Distance: 6167km", 00°17'N, 006°45'E
11900,VOICE OF AMERICA,20:30:00,21:00:00,1......,French,100,335,"STP\
PinheiraLatitude: 00°17'N\
Longitude: 006°45'E\
Bearing: 74°\
Distance: 6167km", 00°17'N, 006°45'E
11910,Voice of Korea,18:00:00,18:57:00,1234567,French,200,271,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
11920,VORW Radio International,19:00:00,20:00:00,.2.....,French,150,105,"F\
IssoudunLatitude: 46°55'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8922km", 46°55'N, 001°53'E
11935,VATICAN RADIO,17:00:00,17:15:00,1234567,French,250,175,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
11975,CHINA RADIO INTERNATIONAL,21:30:00,22:30:00,1234567,French,100,20,"MLI\
Bamako IILatitude: 12°41'N\
Longitude: 008°01'W\
Bearing: 51°\
Distance: 5560km", 12°41'N, 008°01'W
11975,VOICE OF AMERICA,20:30:00,21:00:00,1......,French,250,169,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
11995,R.FRANCE INT.,18:00:00,19:00:00,1234567,French,500,175,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11995,R.FRANCE INT.,19:00:00,20:00:00,1234567,French,500,175,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11995,R.FRANCE INT.,20:00:00,21:00:00,1234567,French,500,175,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
11995,R.FRANCE INT.,21:00:00,22:00:00,1234567,French,500,175,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
12015,Voice of Korea,14:00:00,14:57:00,1234567,French,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
12015,Voice of Korea,16:00:00,16:57:00,1234567,French,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
12015,Voice of Korea,20:00:00,20:57:00,1234567,French,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17745km", 40°04'N, 126°06'E
12030,VOICE OF AMERICA,08:30:00,09:00:00,...4..7,French,100,88,"STP\
PinheiraLatitude: 00°17'N\
Longitude: 006°45'E\
Bearing: 74°\
Distance: 6167km", 00°17'N, 006°45'E
12030,VOICE OF AMERICA,11:00:00,11:30:00,......7,French,100,88,"STP\
PinheiraLatitude: 00°17'N\
Longitude: 006°45'E\
Bearing: 74°\
Distance: 6167km", 00°17'N, 006°45'E
12030,R.EXTERIOR DE ESPANA,23:30:00,00:00:00,.2.4.6.,French,200,110,"E\
NoblejasLatitude: 39°57'N\
Longitude: 003°25'W\
Bearing: 32°\
Distance: 8062km", 39°57'N, 003°25'W
12075,VOICE OF AMERICA,18:30:00,19:30:00,1234567,French,250,199,"CVA\
Santa Maria Di GaleriaLatitude: 42°02'N\
Longitude: 012°19'E\
Bearing: 39°\
Distance: 9188km", 42°02'N, 012°19'E
12075,VOICE OF AMERICA,19:30:00,20:30:00,1234567,French,100,350,"BOT\
Selebi-phikweLatitude: 21°57'S\
Longitude: 027°35'E\
Bearing: 105°\
Distance: 7512km", 21°57'S, 027°35'E
12075,VOICE OF AMERICA,20:30:00,21:00:00,1.....7,French,100,350,"BOT\
PinheiraLatitude: 21°57'S\
Longitude: 027°35'E\
Bearing: 105°\
Distance: 7512km", 21°57'S, 027°35'E
12075,VOICE OF AMERICA,21:00:00,21:30:00,.23456.,French,100,350,"BOT\
Selebi-phikweLatitude: 21°57'S\
Longitude: 027°35'E\
Bearing: 105°\
Distance: 7512km", 21°57'S, 027°35'E
12095,BBC,06:00:00,06:29:00,1234567,French,250,70,"ASC\
AscensionLatitude: 07°53'S\
Longitude: 014°22'W\
Bearing: 71°\
Distance: 3664km", 07°53'S, 014°22'W
12095,BBC,07:00:00,07:29:00,1234567,French,250,70,"ASC\
AscensionLatitude: 07°53'S\
Longitude: 014°22'W\
Bearing: 71°\
Distance: 3664km", 07°53'S, 014°22'W
13570,CHINA RADIO INTERNATIONAL,12:00:00,14:00:00,1234567,French,500,308,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13630,CHINA RADIO INTERNATIONAL,21:30:00,22:30:00,1234567,French,100,111,"MLI\
Bamako IILatitude: 12°41'N\
Longitude: 008°01'W\
Bearing: 51°\
Distance: 5560km", 12°41'N, 008°01'W
13640,R.FRANCE INT. 1000 (Digital),08:00:00,09:00:00,1234567,French,500,160,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
13650,Voice of Korea,04:00:00,04:57:00,1234567,French,200,238,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 18°\
Distance: 17744km", 40°04'N, 126°06'E
13685,CHINA RADIO INTERNATIONAL,13:00:00,14:00:00,1234567,French,100,111,"MLI\
Bamako IILatitude: 12°41'N\
Longitude: 008°01'W\
Bearing: 51°\
Distance: 5560km", 12°41'N, 008°01'W
13695,R.FRANCE INT.,07:00:00,07:59:00,1234567,French,500,160,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
13720,CHINA RADIO INTERNATIONAL,13:00:00,14:00:00,1234567,French,500,308,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 55°\
Distance: 14132km", 39°21'N, 075°42'E
13740,R.FRANCE INT.,18:00:00,19:00:00,1234567,French,500,201,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
13740,R.FRANCE INT.,19:00:00,20:00:00,1234567,French,500,201,"F\
IssoudunLatitude: 46°57'N\
Longitude: 001°53'E\
Bearing: 30°\
Distance: 8923km", 46°57'N, 001°53'E
