freq,station,start,end,days,language,pwr,az,transmitter_site
15500,KSDA-ADVENTIST WORLD R.GUAM,11:00,11:30,1234567,Indonesian,100,255,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 234°
Distance: 18628km"
15550,KSDA-ADVENTIST WORLD R.GUAM,13:30,14:00,.23...7,Indonesian,100,255,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 234°
Distance: 18628km"
15680,KSDA-ADVENTIST WORLD R.GUAM,22:30,23:00,1234567,Indonesian,100,255,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 234°
Distance: 18628km"
17735,CHINA RADIO INTERNATIONAL,08:30,09:27,1234567,Indonesian,100,175,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 76°
Distance: 16738km"
21670,R.SAUDI INTERNATIONAL,09:00,11:57,1234567,Indonesian,500,100,"ARS
RiyadhLatitude: 24°49'N
Longitude: 046°52'E
Bearing: 67°
Distance: 11214km"
5800,WRMI RAE ARGENTINA TO THE WORLD,02:00,02:30,.....6.,Italian,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5955,R.ROMANIA INT.,15:00,15:27,1234567,Italian,100,270,"ROU
Tiganesti-safticaLatitude: 44°44'N
Longitude: 026°06'E
Bearing: 42°
Distance: 10289km"
5955,R.ROMANIA INT.,17:00,17:27,1234567,Italian,100,270,"ROU
Tiganesti-safticaLatitude: 44°44'N
Longitude: 026°06'E
Bearing: 42°
Distance: 10289km"
5955,R.ROMANIA INT. 1001 (Digital),19:00,19:27,1234567,Italian,30,270,"ROU
SNR SafticaLatitude: 44°44'N
Longitude: 026°06'E
Bearing: 42°
Distance: 10289km"
7265,CHINA RADIO INTERNATIONAL,20:30,21:27,1234567,Italian,500,308,"TKS
Urumqi HutubiLatitude: 44°08'N
Longitude: 086°53'E
Bearing: 47°
Distance: 14969km"
7340,CHINA RADIO INTERNATIONAL,18:00,18:57,1234567,Italian,500,294,"TKS
Kashi-saibaghLatitude: 39°21'N
Longitude: 075°42'E
Bearing: 55°
Distance: 14132km"
7345,CHINA RADIO INTERNATIONAL,20:30,21:30,1234567,Italian,500,294,"TKS
Kashi-saibaghLatitude: 39°21'N
Longitude: 075°42'E
Bearing: 55°
Distance: 14132km"
7435,CHINA RADIO INTERNATIONAL,18:00,18:57,1234567,Italian,500,314,"CHN
JinhuaLatitude: 29°06'N
Longitude: 119°18'E
Bearing: 55°
Distance: 18255km"
7570,WRMI RAE ARGENTINA TO THE WORLD,23:00,00:00,....5..,Italian,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
7730,WRMI RAE Argentna,12:00,13:00,.23456.,Italian,1,ND,Okeechobee
9395,WRMI RAE ARGENTINA TO THE WORLD,01:00,02:00,....5..,Italian,100,355,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
9540,R.CAIRO,18:00,19:00,1234567,Italian,125,325,"EGY
AbisLatitude: 31°07'N
Longitude: 030°04'E
Bearing: 56°
Distance: 9933km"
9610,ADVENTIST WORLD R.,10:00,11:00,1......,Italian,125,180,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 31°
Distance: 9934km"
11970,VOICE OF TURKEY,09:30,09:55,1234567,Italian,500,290,"TUR
EmirlerLatitude: 39°24'N
Longitude: 032°51'E
Bearing: 49°
Distance: 10540km"
15595,VATICAN RADIO,07:00,07:10,234567,Italian,250,108,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 39°
Distance: 9188km"
15620,CHINA RADIO INTERNATIONAL,06:00,07:00,1234567,Italian,500,294,"TKS
Kashi-saibaghLatitude: 39°21'N
Longitude: 075°42'E
Bearing: 55°
Distance: 14132km"
15770,WRMI RAE Argentna,12:00,13:00,.23456.,Italian,1,ND,Okeechobee
3325,VOICE OF INDONESIA,12:00,13:00,1234567,Japanese,10,ND,"INS
PalangkarayaLatitude: 02°11'S
Longitude: 113°53'E
Bearing: 136°
Distance: 16624km"
3925,RADIO NIKKEI 1,07:50,14:30,.....6.,Japanese,10,ND,"J
NemuroLatitude: 43°17'N
Longitude: 145°33'E
Bearing: 339°
Distance: 17310km"
3925,RADIO NIKKEI 1,07:50,15:00,.23.5..,Japanese,10,ND,"J
NemuroLatitude: 43°17'N
Longitude: 145°33'E
Bearing: 339°
Distance: 17310km"
3925,RADIO NIKKEI 1,07:50,15:20,...4...,Japanese,10,ND,"J
NemuroLatitude: 43°17'N
Longitude: 145°33'E
Bearing: 339°
Distance: 17310km"
3925,RADIO NIKKEI 1,22:15,23:00,.23456.,Japanese,10,ND,"J
NemuroLatitude: 43°17'N
Longitude: 145°33'E
Bearing: 339°
Distance: 17310km"
4750,VOICE OF INDONESIA,12:00,13:00,1234567,Japanese,10,30,"INS
Jakarta-cimanggisLatitude: 06°07'S
Longitude: 106°51'E
Bearing: 132°
Distance: 15777km"
5800,WRMI RAE ARGENTINA TO THE WORLD,02:30,03:00,.....6.,Japanese,100,160,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5815,Furusato no kaze,16:00,16:30,1234567,Japanese,100,76,"UZB
TashkentLatitude: 41°13'N
Longitude: 069°09'E
Bearing: 53°
Distance: 13572km"
5815,Furusato no kaze,18:00,18:30,1234567,Japanese,100,76,"UZB
TashkentLatitude: 41°13'N
Longitude: 069°09'E
Bearing: 53°
Distance: 13572km"
5850,PREPARING FOR JESUS' COMING,10:00,11:00,..3.5..,Japanese,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
5930,Shiokaze  (Sea-breeze),13:00,13:30,.2...67,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
5930,Shiokaze  (Sea-breeze),13:00,14:00,1......,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
5980,CHINA RADIO INTERNATIONAL,15:00,15:57,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
5985,CHINA RADIO INTERNATIONAL,22:00,22:57,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
6045,Furusato no kaze,16:00,16:27,1234567,Japanese,300,352,"TWN
Tamsui DistrictLatitude: 25°11'N
Longitude: 121°24'E
Bearing: 67°
Distance: 18618km"
6045,Shiokaze  (Sea-breeze),14:05,14:35,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
6055,RADIO NIKKEI 1,22:15,15:00,.2345..,Japanese,50,64,"J
Chiba-nagaraLatitude: 35°27'N
Longitude: 140°12'E
Bearing: 341°
Distance: 18292km"
6055,RADIO NIKKEI 1,22:20,15:30,.....6.,Japanese,50,64,"J
Chiba-nagaraLatitude: 35°27'N
Longitude: 140°12'E
Bearing: 341°
Distance: 18292km"
6055,RADIO NIKKEI 1,23:45,10:00,1......,Japanese,50,64,"J
Chiba-nagaraLatitude: 35°27'N
Longitude: 140°12'E
Bearing: 341°
Distance: 18292km"
6055,RADIO NIKKEI 1,23:45,10:30,......7,Japanese,50,64,"J
Chiba-nagaraLatitude: 35°27'N
Longitude: 140°12'E
Bearing: 341°
Distance: 18292km"
6070,Voice of Korea,09:00,09:57,1234567,Japanese,250,109,"KRE
KanggyeLatitude: 40°58'N
Longitude: 126°36'E
Bearing: 16°
Distance: 17668km"
6070,Voice of Korea,10:00,10:50,1234567,Japanese,250,109,"KRE
KanggyeLatitude: 40°58'N
Longitude: 126°36'E
Bearing: 16°
Distance: 17668km"
6070,Voice of Korea,11:00,11:57,1234567,Japanese,250,109,"KRE
KanggyeLatitude: 40°58'N
Longitude: 126°36'E
Bearing: 16°
Distance: 17668km"
6070,Voice of Korea,12:00,12:50,1234567,Japanese,250,109,"KRE
KanggyeLatitude: 40°58'N
Longitude: 126°36'E
Bearing: 16°
Distance: 17668km"
6085,Shiokaze  (Sea-breeze),14:05,14:35,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
6105,NHK WORLD RADIO JAPAN,02:00,04:00,1234567,Japanese,500,290,"F
IssoudunLatitude: 46°57'N
Longitude: 001°53'E
Bearing: 30°
Distance: 8923km"
6115,RADIO NIKKEI 2,00:00,08:00,1.....7,Japanese,50,50,"J
Chiba-nagaraLatitude: 35°27'N
Longitude: 140°12'E
Bearing: 341°
Distance: 18292km"
6115,RADIO NIKKEI 2,23:00,10:00,.23456.,Japanese,50,50,"J
Chiba-nagaraLatitude: 35°27'N
Longitude: 140°12'E
Bearing: 341°
Distance: 18292km"
6135,Shiokaze  (Sea-breeze),16:00,16:30,.2...67,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
6135,Shiokaze  (Sea-breeze),16:00,17:00,1......,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
6150,NHK WORLD RADIO JAPAN,03:00,05:00,1234567,Japanese,500,290,"F
IssoudunLatitude: 46°57'N
Longitude: 001°53'E
Bearing: 30°
Distance: 8923km"
6155,Furusato no kaze,17:00,17:30,1234567,Japanese,300,352,"TWN
Tamsui DistrictLatitude: 25°11'N
Longitude: 121°24'E
Bearing: 67°
Distance: 18618km"
6155,KBS WORLD RADIO,08:00,10:00,1234567,Japanese,100,ND,"KOR
KimjaeLatitude: 35°49'N
Longitude: 126°52'E
Bearing: 21°
Distance: 18205km"
7220,CHINA RADIO INTERNATIONAL,14:58,16:00,1234567,Japanese,500,59,"CHN
JinhuaLatitude: 29°06'N
Longitude: 119°18'E
Bearing: 55°
Distance: 18255km"
7225,Shiokaze  (Sea-breeze),17:04,18:04,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7260,CHINA RADIO INTERNATIONAL,11:00,12:57,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
7275,KBS WORLD RADIO,08:00,09:00,1234567,Japanese,250,ND,"KOR
KimjaeLatitude: 35°49'N
Longitude: 126°52'E
Bearing: 21°
Distance: 18205km"
7290,Furusato no kaze,14:30,15:00,1234567,Japanese,300,352,"TWN
Tamsui DistrictLatitude: 25°11'N
Longitude: 121°24'E
Bearing: 67°
Distance: 18618km"
7295,Furusato no kaze,13:30,13:57,1234567,Japanese,300,352,"TWN
Tamsui DistrictLatitude: 25°11'N
Longitude: 121°24'E
Bearing: 67°
Distance: 18618km"
7320,Shiokaze  (Sea-breeze),16:00,16:30,.2...67,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7320,Shiokaze  (Sea-breeze),16:00,17:00,1......,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7325,CHINA RADIO INTERNATIONAL,10:00,12:57,1234567,Japanese,500,59,"CHN
JinhuaLatitude: 29°06'N
Longitude: 119°18'E
Bearing: 55°
Distance: 18255km"
7325,CHINA RADIO INTERNATIONAL,13:00,13:57,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
7335,Shiokaze  (Sea-breeze),13:00,13:30,.2...67,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7335,Shiokaze  (Sea-breeze),13:00,14:00,1......,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7340,Shiokaze  (Sea-breeze),17:04,18:04,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7355,CHINA RADIO INTERNATIONAL,14:00,15:00,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
7380,NHK WORLD RADIO JAPAN,06:55,09:00,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
7410,CHINA RADIO INTERNATIONAL,12:57,14:57,1234567,Japanese,500,59,"CHN
JinhuaLatitude: 29°06'N
Longitude: 119°18'E
Bearing: 55°
Distance: 18255km"
7430,CHINA RADIO INTERNATIONAL,22:00,22:57,1234567,Japanese,500,59,"CHN
JinhuaLatitude: 29°06'N
Longitude: 119°18'E
Bearing: 55°
Distance: 18255km"
7520,Furusato no kaze,14:30,15:00,1234567,Japanese,100,76,"UZB
TashkentLatitude: 41°13'N
Longitude: 069°09'E
Bearing: 53°
Distance: 13572km"
7570,WRMI RAE ARGENTINA TO THE WORLD,23:00,00:00,.2.....,Japanese,100,315,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
7580,Voice of Korea,07:00,07:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,08:00,08:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,09:00,09:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,10:00,10:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,11:00,11:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,12:00,12:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,21:00,21:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,22:00,22:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
7580,Voice of Korea,23:00,23:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17745km"
9440,CHINA RADIO INTERNATIONAL,10:00,10:57,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
9440,NHK WORLD RADIO JAPAN,16:55,19:00,1234567,Japanese,300,270,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
9455,WRMI RAE ARGENTINA TO THE WORLD,00:00,01:00,..34567,Japanese,100,285,"USA
OkeechobeeLatitude: 27°27'N
Longitude: 080°55'W
Bearing: 323°
Distance: 6573km"
9560,Furusato no kaze,14:30,14:58,1234567,Japanese,300,2,"TWN
PaochungLatitude: 23°43'N
Longitude: 120°18'E
Bearing: 74°
Distance: 18546km"
9560,NHK WORLD RADIO JAPAN,16:55,19:00,1234567,Japanese,300,270,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
9580,KBS WORLD RADIO,01:00,02:00,1234567,Japanese,250,81,"KOR
KimjaeLatitude: 35°49'N
Longitude: 126°52'E
Bearing: 21°
Distance: 18205km"
9650,Voice of Korea,07:00,07:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,08:00,08:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,09:00,09:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,10:00,10:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,11:00,11:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,12:00,12:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,21:00,21:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,22:00,22:57,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9650,Voice of Korea,23:00,23:50,1234567,Japanese,200,109,"KRE
KujangLatitude: 40°04'N
Longitude: 126°06'E
Bearing: 18°
Distance: 17744km"
9665,NHK WORLD RADIO JAPAN,18:55,21:00,1234567,Japanese,300,270,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
9685,Furusato no kaze,16:00,16:30,1234567,Japanese,300,2,"TWN
PaochungLatitude: 23°43'N
Longitude: 120°18'E
Bearing: 74°
Distance: 18546km"
9695,CHINA RADIO INTERNATIONAL,23:00,23:57,1234567,Japanese,500,59,"CHN
JinhuaLatitude: 29°06'N
Longitude: 119°18'E
Bearing: 55°
Distance: 18255km"
9705,Furusato no kaze,13:30,13:57,1234567,Japanese,300,2,"TWN
PaochungLatitude: 23°43'N
Longitude: 120°18'E
Bearing: 74°
Distance: 18546km"
9720,CHINA RADIO INTERNATIONAL,23:00,23:57,1234567,Japanese,500,73,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 53°
Distance: 17090km"
9740,R.TAIWAN INT.,11:00,11:58,1234567,Japanese,100,45,"TWN
PaochungLatitude: 23°43'N
Longitude: 120°18'E
Bearing: 74°
Distance: 18546km"
9750,NHK WORLD RADIO JAPAN,07:55,14:00,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
9840,VOICE OF VIETNAM,11:00,11:30,1234567,Japanese,100,57,"VTN
Hanoi-sontayLatitude: 21°08'N
Longitude: 105°25'E
Bearing: 84°
Distance: 17026km"
9840,VOICE OF VIETNAM,12:00,12:30,1234567,Japanese,100,57,"VTN
Hanoi-sontayLatitude: 21°08'N
Longitude: 105°25'E
Bearing: 84°
Distance: 17026km"
9840,VOICE OF VIETNAM,14:00,14:30,1234567,Japanese,100,57,"VTN
Hanoi-sontayLatitude: 21°08'N
Longitude: 105°25'E
Bearing: 84°
Distance: 17026km"
9900,R.NORTHERN EUROPE INTERNATIONAL,09:25,09:55,1......,Japanese,100,45,"TWN
PaochungLatitude: 23°43'N
Longitude: 120°18'E
Bearing: 74°
Distance: 18546km"
9910,KTWR GUAM (Digital),11:28,12:00,......7,Japanese,50,350,"GUM
MerizoLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 234°
Distance: 18622km"
9940,R.THAILAND,13:00,13:15,1234567,Japanese,250,54,"THA
Udon ThaniLatitude: 17°40'N
Longitude: 103°12'E
Bearing: 90°
Distance: 16741km"
9975,KTWR GUAM (FRIENDSHIP RADIO HOUR),12:15,12:45,1......,Japanese,100,345,"GUM
MerizoLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 234°
Distance: 18622km"
11630,NHK WORLD RADIO JAPAN,20:55,23:00,1234567,Japanese,300,235,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
11800,NHK WORLD RADIO JAPAN,17:00,19:00,1234567,Japanese,250,155,"F
IssoudunLatitude: 46°57'N
Longitude: 001°51'E
Bearing: 30°
Distance: 8923km"
11810,KBS WORLD RADIO,01:00,03:00,1234567,Japanese,250,81,"KOR
KimjaeLatitude: 35°49'N
Longitude: 126°52'E
Bearing: 21°
Distance: 18205km"
11815,NHK WORLD RADIO JAPAN,09:55,14:00,1234567,Japanese,300,235,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
11815,NHK WORLD RADIO JAPAN,15:00,17:00,1234567,Japanese,300,235,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
11825,NHK WORLD RADIO JAPAN,06:55,08:00,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
11905,REACH BEYOND AUSTRALIA  (HCJB),11:00,11:30,1.....7,Japanese,75,5,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 171°
Distance: 15889km"
11910,NHK WORLD RADIO JAPAN,20:55,00:00,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
11945,NHK WORLD RADIO JAPAN,17:00,19:00,1234567,Japanese,250,155,"F
IssoudunLatitude: 46°57'N
Longitude: 001°51'E
Bearing: 30°
Distance: 8923km"
12015,VOICE OF MONGOLIA,13:00,13:30,1234567,Japanese,250,116,"MNG
UlaanbaatarLatitude: 47°47'N
Longitude: 107°10'E
Bearing: 32°
Distance: 16164km"
12020,VOICE OF VIETNAM,11:00,11:30,1234567,Japanese,100,57,"VTN
Hanoi-sontayLatitude: 21°08'N
Longitude: 105°25'E
Bearing: 84°
Distance: 17026km"
12020,VOICE OF VIETNAM,12:00,12:30,1234567,Japanese,100,57,"VTN
Hanoi-sontayLatitude: 21°08'N
Longitude: 105°25'E
Bearing: 84°
Distance: 17026km"
12020,VOICE OF VIETNAM,14:00,14:30,1234567,Japanese,100,57,"VTN
Hanoi-sontayLatitude: 21°08'N
Longitude: 105°25'E
Bearing: 84°
Distance: 17026km"
12040,NHK WORLD RADIO JAPAN,20:00,21:00,1234567,Japanese,300,330,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
12045,Furusato no kaze,13:30,14:00,1234567,Japanese,100,76,"UZB
TashkentLatitude: 41°13'N
Longitude: 069°09'E
Bearing: 53°
Distance: 13572km"
12085,VOICE OF MONGOLIA,10:30,11:00,1234567,Japanese,250,116,"MNG
UlaanbaatarLatitude: 47°47'N
Longitude: 107°10'E
Bearing: 32°
Distance: 16164km"
15130,NHK WORLD RADIO JAPAN,19:00,21:00,1234567,Japanese,250,152,"F
IssoudunLatitude: 46°57'N
Longitude: 001°51'E
Bearing: 30°
Distance: 8923km"
15195,NHK WORLD RADIO JAPAN,01:54,05:00,1234567,Japanese,300,290,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
15280,NHK WORLD RADIO JAPAN,06:55,10:00,1234567,Japanese,300,235,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
15290,NHK WORLD RADIO JAPAN,08:00,10:00,1234567,Japanese,250,190,"F
IssoudunLatitude: 46°57'N
Longitude: 001°51'E
Bearing: 30°
Distance: 8923km"
15420,REACH BEYOND AUSTRALIA  (HCJB),22:30,23:00,1234567,Japanese,100,5,"AUS
KununurraLatitude: 15°47'S
Longitude: 128°41'E
Bearing: 171°
Distance: 15891km"
17810,NHK WORLD RADIO JAPAN,01:54,05:00,1234567,Japanese,300,235,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
17870,NHK WORLD RADIO JAPAN,01:54,03:00,1234567,Japanese,300,235,"J
Ibaragi-koga-yamataLatitude: 36°10'N
Longitude: 139°49'E
Bearing: 343°
Distance: 18230km"
15500,KSDA-ADVENTIST WORLD R.GUAM,11:30,12:00,.2.4.6.,Javanese,100,255,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 231°
Distance: 17846km"
15560,FEBC RADIO,01:00,01:30,1234567,Javanese,100,200,"PHL
BocaueLatitude: 14°48'N
Longitude: 120°54'E
Bearing: 144°
Distance: 18496km"
15620,FEBC RADIO,14:00,14:30,1234567,Javanese,100,200,"PHL
BocaueLatitude: 14°48'N
Longitude: 120°54'E
Bearing: 144°
Distance: 18496km"
15665,KSDA-ADVENTIST WORLD R.GUAM,22:30,23:00,1234567,Javanese,100,255,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 231°
Distance: 17846km"
7425,Radio Ndarason Internati,05:00,06:00,1234567,Kannada,1,ND,Woofferton
9535,Radio Ndarason Internati,06:00,07:00,1234567,Kannada,1,ND,Woofferton
12050,Radio Ndarason Internati,18:00,19:00,1234567,Kannada,1,ND,Woofferton
12050,Radio Ndarason Internati,19:00,21:00,1234567,Kannada,1,ND,Ascension
12050,Radio Ndarason Internati,07:00,08:00,1234567,Kannada,1,ND,Ascension
15215,KSDA-ADVENTIST WORLD R.GUAM,15:00,15:30,1234567,Kannada,100,270,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 231°
Distance: 17846km"
15320,REACH BEYOND AUSTRALIA  (HCJB),12:00,12:15,.23456.,Kannada,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 179°
Distance: 15345km"
15680,KSDA-ADVENTIST WORLD R.GUAM,15:30,16:00,1234567,Kannada,100,270,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 231°
Distance: 17846km"
12085,KSDA-Adventist World R.G,14:00,14:30,1234567,Kanuri,1,ND,Agat
15330,FEBC RADIO,11:45,12:00,1234567,Kanuri,1,ND,Bocaue
15505,KSDA-Adventist World R.G,14:30,15:00,1234567,Kanuri,1,ND,Agat
17525,KSDA-Adventist World R.G,00:30,01:00,1234567,Kanuri,1,ND,Agat
4850,PBS XINJIANG  (CNR17),23:40,03:28,1234567,Kazakh,100,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
4850,PBS XINJIANG  (CNR17),11:55,14:00,1234567,Kazakh,100,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
4850,PBS Xinjiang  (CNR17),14:00,14:30,1234567,Kazakh,100,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
4850,PBS XINJIANG  (CNR17),14:30,18:00,1234567,Kazakh,100,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
6015,PBS XINJIANG  (CNR17),23:40,03:48,1234567,Kazakh,100,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
